"current.0","current.1","current.2","current.3","current.4","current.5","current.6"
-1.578932999999999964e+01,-4.736798999999999538e+00,-4.736799000000000426e+00,1.578933000000000142e+00,-3.315759300000000565e+01,1.578932999999999920e+00,6.315731999999999680e+00
-3.157866000000002060e+00,3.157865999999999840e+00,-1.421039699999999861e+01,-9.473598000000000852e+00,1.263146399999999758e+01,-1.578932999999999254e+00,-7.894664999999999822e+00
-2.684186100000000152e+01,0.000000000000000000e+00,-1.578932999999999964e+01,-4.736798999999999538e+00,0.000000000000000000e+00,4.736798999999999538e+00,-1.894719600000000170e+01
-9.473597999999999075e+00,7.894664999999999822e+00,4.736798999999999538e+00,-1.578932999999999920e+00,6.315731999999999680e+00,-3.157866000000000284e+00,-4.736798999999999538e+00
3.157866000000000284e+00,7.894664999999999822e+00,-9.473597999999999075e+00,9.473597999999999075e+00,-2.684186100000000152e+01,-1.736826299999999890e+01,-7.894664999999998045e+00
-7.894664999999998933e+00,-4.736798999999999538e+00,0.000000000000000000e+00,9.473597999999999075e+00,-1.105253100000000011e+01,-1.105253100000000011e+01,-4.736799000000000426e+00
-1.105253100000000011e+01,6.315731999999998791e+00,0.000000000000000000e+00,1.263146400000000114e+01,4.736798999999999538e+00,-7.894664999999999822e+00,-2.052612899999999740e+01
9.473598000000000852e+00,1.421039699999999861e+01,1.263146399999999936e+01,1.578933000000000586e+00,-6.315731999999999680e+00,-4.736799000000000426e+00,0.000000000000000000e+00
3.157865999999999840e+00,1.421039700000000039e+01,3.157865999999999840e+00,1.105253100000000011e+01,-9.473597999999999075e+00,-4.736798999999999538e+00,6.315731999999999680e+00
0.000000000000000000e+00,-1.578932999999999964e+01,1.736826299999999890e+01,1.105253100000000011e+01,-4.736799000000000426e+00,-4.736799000000000426e+00,-9.473597999999999075e+00
-4.736798999999999538e+00,-3.157865999999999396e+00,0.000000000000000000e+00,-1.578932999999999920e+00,0.000000000000000000e+00,-1.421039700000000039e+01,-2.526292799999999872e+01
-4.736798999999999538e+00,0.000000000000000000e+00,-6.315732000000000568e+00,-4.736798999999999538e+00,-9.473597999999999075e+00,-4.736798999999999538e+00,3.157865999999998508e+00
-9.473598000000000852e+00,4.736798999999999538e+00,0.000000000000000000e+00,-1.894719600000000170e+01,-1.894719600000000170e+01,6.315732000000000568e+00,-1.736826299999999890e+01
-3.157865999999999840e+00,3.157865999999999396e+00,-4.736799000000000426e+00,1.421039699999999861e+01,-9.473597999999999075e+00,-6.315731999999999680e+00,-6.315731999999999680e+00
1.894719600000000170e+01,1.105253100000000011e+01,-6.315731999999999680e+00,0.000000000000000000e+00,-7.894664999999998045e+00,-9.473597999999999075e+00,9.473597999999999075e+00
-1.578932999999999920e+00,-4.736798999999999538e+00,-1.578933000000000586e+00,1.736826299999999890e+01,-3.157865999999998508e+00,1.421039700000000039e+01,-1.421039700000000039e+01
-6.315731999999999680e+00,9.473597999999999075e+00,0.000000000000000000e+00,-1.421039700000000039e+01,-1.263146399999999758e+01,-6.315731999999999680e+00,-2.052612899999999740e+01
-4.736799000000000426e+00,6.315731999999999680e+00,7.894664999999999822e+00,-3.157866000000000284e+00,1.421039700000000039e+01,-6.315732000000000568e+00,-2.684186100000000152e+01
4.736798999999999538e+00,-4.736799000000000426e+00,1.736826300000000245e+01,2.368399500000000302e+01,-4.736798999999999538e+00,0.000000000000000000e+00,-1.736826299999999890e+01
-7.894664999999999822e+00,3.157865999999999840e+00,9.473598000000000852e+00,0.000000000000000000e+00,6.315731999999999680e+00,-6.315731999999997903e+00,1.263146400000000114e+01
-4.736798999999999538e+00,6.315732000000000568e+00,7.894664999999999822e+00,1.578932999999999920e+00,-7.894664999999999822e+00,-7.894664999999999822e+00,-4.736798999999999538e+00
1.578932999999999920e+00,9.473597999999999075e+00,1.105253100000000011e+01,-1.578933000000000586e+00,-9.473597999999999075e+00,-3.157865999999999840e+00,-2.210506200000000021e+01
-9.473598000000000852e+00,2.368399499999999946e+01,-7.894664999999999822e+00,-3.157865999999999840e+00,-2.684186100000000152e+01,1.578932999999999254e+00,-9.473598000000000852e+00
1.421039700000000039e+01,4.736799000000000426e+00,-7.894664999999999822e+00,-1.578932999999999964e+01,-3.157865999999999840e+00,1.105253100000000011e+01,9.473597999999999075e+00
-1.578933000000000586e+00,-3.157865999999998508e+00,-7.894664999999999822e+00,-2.052612899999999740e+01,-1.421039700000000039e+01,-1.578933000000000142e+00,-1.578932999999999920e+00
1.578932999999999964e+01,-4.736798999999999538e+00,7.894664999999999822e+00,-9.473597999999999075e+00,-4.736798999999999538e+00,-1.736826299999999890e+01,0.000000000000000000e+00
-9.473597999999999075e+00,4.736799000000000426e+00,1.263146399999999936e+01,7.894665000000000710e+00,-3.157865999999999840e+00,-3.157866000000001172e+00,-1.421039700000000039e+01
-1.578932999999999920e+00,-4.736798999999999538e+00,6.315732000000000568e+00,-1.105253100000000011e+01,7.894664999999999822e+00,3.157865999999998508e+00,-1.578932999999999964e+01
-4.736798999999999538e+00,-1.736826299999999890e+01,1.578932999999999920e+00,-1.736826299999999890e+01,-1.105253100000000011e+01,-3.157865999999998508e+00,3.157865999999999840e+00
-1.578932999999999920e+00,-3.157865999999999396e+00,6.315732000000000568e+00,1.421039699999999861e+01,7.894664999999999822e+00,-1.105253100000000011e+01,-9.473597999999999075e+00
-1.578933000000000142e+00,1.421039700000000039e+01,4.736798999999999538e+00,-1.105253100000000011e+01,0.000000000000000000e+00,-6.315731999999999680e+00,-9.473597999999999075e+00
-9.473598000000000852e+00,3.157865999999999840e+00,7.894664999999999822e+00,-1.263146400000000114e+01,-1.421039699999999861e+01,-2.210506199999999666e+01,-2.999972700000000003e+01
-3.157866000000000284e+00,4.736798999999999538e+00,-7.894665000000000710e+00,-9.473597999999999075e+00,-1.578933000000001030e+00,-3.157865999999999396e+00,-1.578932999999999964e+01
-2.052612899999999740e+01,1.263146400000000114e+01,-6.315732000000000568e+00,-1.894719600000000170e+01,-3.157865999999998508e+00,1.421039700000000039e+01,-3.473652599999999779e+01
1.736826299999999890e+01,1.578932999999999920e+00,-3.157865999999999840e+00,-1.578932999999999254e+00,-4.736798999999998649e+00,-1.578932999999999920e+00,-1.105253099999999833e+01
-2.052612899999999740e+01,-3.157866000000000284e+00,1.263146400000000114e+01,-1.894719599999999815e+01,-1.894719599999999815e+01,-1.578933000000001030e+00,-1.578933000000000586e+00
2.210506200000000021e+01,-1.578932999999999254e+00,-9.473597999999999075e+00,3.157866000000001172e+00,-3.157865999999998508e+00,1.263146399999999758e+01,-1.894719600000000170e+01
-3.157865999999999840e+00,1.578932999999999920e+00,-3.157865999999999840e+00,6.315732000000000568e+00,4.736798999999999538e+00,-1.421039700000000039e+01,-1.421039700000000039e+01
4.736798999999999538e+00,-7.894664999999999822e+00,0.000000000000000000e+00,1.105253100000000011e+01,0.000000000000000000e+00,-1.263146399999999936e+01,-1.578933000000000586e+00
1.263146399999999758e+01,-1.578932999999999254e+00,1.894719599999999815e+01,9.473597999999999075e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.736826299999999890e+01
1.105253099999999833e+01,3.157865999999999396e+00,-1.578932999999999920e+00,-6.315731999999999680e+00,-4.736798999999998649e+00,7.894664999999998045e+00,-6.315731999999999680e+00
-7.894664999999999822e+00,-7.894664999999999822e+00,1.263146399999999758e+01,-1.263146399999999758e+01,-3.157866000000000284e+00,-3.157865999999999396e+00,-3.157865999999999840e+00
4.736798999999999538e+00,1.894719599999999815e+01,1.421039700000000039e+01,-1.578933000000000586e+00,-1.263146400000000114e+01,-1.105253100000000011e+01,-1.736826299999999890e+01
-7.894664999999999822e+00,-3.157866000000000284e+00,-1.578932999999999254e+00,0.000000000000000000e+00,6.315731999999997903e+00,0.000000000000000000e+00,-1.421039700000000039e+01
2.052612900000000096e+01,-3.157865999999999840e+00,-1.421039700000000039e+01,-1.105253099999999833e+01,-1.894719600000000170e+01,1.578932999999999254e+00,-6.315732000000000568e+00
7.894665000000000710e+00,3.157866000000002060e+00,1.894719599999999815e+01,-3.157865999999999840e+00,-3.157866000000000284e+00,6.315731999999999680e+00,1.578932999999999920e+00
-4.736798999999999538e+00,1.894719600000000170e+01,1.578932999999999964e+01,6.315731999999999680e+00,-1.263146400000000114e+01,2.210506200000000021e+01,-1.578932999999999964e+01
1.578932999999999964e+01,3.157865999999999396e+00,3.157865999999999840e+00,6.315731999999999680e+00,-1.578932999999999920e+00,-1.263146400000000114e+01,1.263146400000000114e+01
-1.105253099999999833e+01,0.000000000000000000e+00,1.894719599999999815e+01,-1.578932999999999964e+01,-9.473598000000002628e+00,3.157865999999999840e+00,-1.578932999999999964e+01
1.105253100000000011e+01,9.473597999999999075e+00,-1.894719599999999815e+01,3.157866000000001172e+00,-7.894664999999999822e+00,-7.894665000000000710e+00,-1.105253100000000011e+01
-1.736826299999999890e+01,3.157865999999999840e+00,-6.315732000000000568e+00,-9.473597999999999075e+00,4.736798999999999538e+00,1.105253099999999833e+01,6.315731999999999680e+00
1.421039700000000039e+01,7.894665000000000710e+00,-2.842079400000000078e+01,-9.473598000000000852e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.578932999999999964e+01
-2.052612899999999740e+01,-1.263146400000000114e+01,-7.894664999999999822e+00,-2.052612899999999740e+01,-1.894719599999999815e+01,-3.157865999999999840e+00,-2.210506200000000021e+01
-1.263146399999999758e+01,-1.578933000000001030e+00,-7.894664999999999822e+00,-9.473598000000000852e+00,9.473597999999999075e+00,6.315731999999999680e+00,3.157866000000000284e+00
-4.736798999999999538e+00,-1.578932999999997477e+00,7.894664999999999822e+00,-9.473597999999999075e+00,-4.736798999999999538e+00,-3.157865999999999840e+00,-1.263146400000000114e+01
-7.894664999999999822e+00,1.578933000000000586e+00,-9.473597999999999075e+00,7.894664999999998045e+00,-9.473597999999999075e+00,0.000000000000000000e+00,-1.105253100000000011e+01
-1.578933000000001030e+00,1.421039700000000039e+01,-4.736798999999999538e+00,-6.315732000000000568e+00,0.000000000000000000e+00,1.421039699999999861e+01,3.157866000000001172e+00
-4.736799000000000426e+00,4.736799000000000426e+00,7.894664999999998045e+00,1.578933000000001030e+00,1.894719600000000170e+01,-7.894664999999999822e+00,-2.210506200000000021e+01
2.842079400000000078e+01,-3.157865999999998508e+00,0.000000000000000000e+00,-6.315731999999997903e+00,1.578932999999999964e+01,4.736799000000000426e+00,-3.157865999999999840e+00
0.000000000000000000e+00,-6.315732000000000568e+00,-9.473597999999999075e+00,-7.894665000000000710e+00,-6.315732000000000568e+00,-1.578932999999999964e+01,-1.263146400000000114e+01
-7.894665000000000710e+00,1.421039699999999861e+01,-1.105253099999999833e+01,4.736799000000000426e+00,-1.578933000000000586e+00,6.315731999999999680e+00,-1.421039700000000039e+01
-1.578932999999999964e+01,1.105253100000000011e+01,-1.578932999999999254e+00,-6.315732000000000568e+00,-6.315731999999999680e+00,-2.052612900000000096e+01,-9.473597999999999075e+00
9.473597999999999075e+00,1.578932999999999920e+00,-1.578932999999999964e+01,-1.578932999999999964e+01,-3.157866000000000284e+00,-6.315731999999997903e+00,-1.578932999999999964e+01
1.105253100000000011e+01,1.578932999999999920e+00,-1.421039700000000039e+01,-4.736799000000000426e+00,1.578932999999999920e+00,1.578933000000000586e+00,-3.157865999999999840e+00
-2.684186099999999797e+01,6.315732000000000568e+00,6.315731999999999680e+00,0.000000000000000000e+00,-4.736798999999999538e+00,-3.157865999999998508e+00,-9.473597999999999075e+00
-4.736798999999999538e+00,-1.421039700000000039e+01,-4.736798999999999538e+00,-1.578933000000000586e+00,6.315732000000000568e+00,-4.736798999999999538e+00,-1.105253100000000011e+01
3.157865999999999840e+00,-6.315731999999999680e+00,-9.473597999999999075e+00,1.421039700000000039e+01,-3.157866000000002060e+00,9.473597999999999075e+00,-7.894665000000000710e+00
-1.578932999999999920e+00,4.736798999999999538e+00,-4.736798999999999538e+00,1.421039699999999861e+01,4.736798999999999538e+00,3.157866000000001172e+00,-3.157866000000000284e+00
-4.736798999999999538e+00,-3.157865999999999840e+00,3.157865999999999840e+00,-6.315731999999999680e+00,1.578933000000001030e+00,-7.894664999999999822e+00,-2.842079400000000078e+01
-1.736826299999999890e+01,-1.578932999999999964e+01,-9.473597999999999075e+00,-6.315731999999999680e+00,2.210506200000000021e+01,1.578932999999997477e+00,-1.736826299999999890e+01
-4.736798999999999538e+00,-3.157865999999999840e+00,-1.578933000000000586e+00,0.000000000000000000e+00,-2.368399499999999946e+01,0.000000000000000000e+00,-1.105253099999999833e+01
-1.736826299999999890e+01,0.000000000000000000e+00,-6.315731999999999680e+00,-2.210506200000000021e+01,0.000000000000000000e+00,-1.421039700000000039e+01,-1.105253100000000011e+01
-1.421039700000000039e+01,9.473597999999999075e+00,1.263146400000000114e+01,1.578932999999999964e+01,1.578932999999997477e+00,-6.315731999999999680e+00,1.578933000000000586e+00
7.894664999999999822e+00,9.473597999999999075e+00,-1.578933000000000142e+00,1.578933000000001030e+00,-3.789439199999999630e+01,-9.473597999999999075e+00,-1.421039700000000039e+01
-7.894664999999999822e+00,-1.105253100000000011e+01,-1.894719599999999815e+01,-2.368399499999999946e+01,-9.473597999999999075e+00,4.736798999999999538e+00,-1.263146400000000114e+01
7.894665000000000710e+00,-9.473597999999999075e+00,-6.315732000000000568e+00,0.000000000000000000e+00,-1.263146399999999758e+01,-4.736798999999998649e+00,-1.578933000000000142e+01
-1.736826299999999890e+01,9.473598000000002628e+00,-1.578933000000000586e+00,3.157866000000001172e+00,-2.842079400000000078e+01,-2.052612899999999740e+01,-1.894719599999999815e+01
4.736798999999999538e+00,1.578932999999999920e+00,7.894664999999998045e+00,-1.736826299999999890e+01,-6.315731999999999680e+00,0.000000000000000000e+00,-1.421039700000000039e+01
-9.473598000000000852e+00,1.105253100000000011e+01,4.736798999999999538e+00,-1.263146399999999758e+01,-1.578932999999999920e+00,1.578933000000000142e+00,-3.315759299999999854e+01
-1.578932999999999254e+00,-1.578932999999999254e+00,0.000000000000000000e+00,3.157866000000000284e+00,0.000000000000000000e+00,-1.578932999999999964e+01,-3.157865999999999840e+00
-6.315731999999999680e+00,1.578932999999999964e+01,-1.894719599999999815e+01,3.157866000000000284e+00,9.473597999999999075e+00,1.263146400000000114e+01,4.736799000000000426e+00
0.000000000000000000e+00,-7.894665000000003374e+00,1.578933000000000586e+00,-1.421039700000000039e+01,1.421039700000000039e+01,3.157865999999998508e+00,-1.578932999999999964e+01
4.736798999999998649e+00,4.736799000000000426e+00,-1.578932999999999920e+00,-3.157866000000000284e+00,-4.736798999999999538e+00,-1.894719599999999815e+01,-1.578932999999999964e+01
-3.157865999999999840e+00,-7.894664999999998045e+00,1.736826299999999890e+01,1.578932999999999920e+00,-1.105253099999999833e+01,3.157866000000001172e+00,-1.263146399999999758e+01
4.736798999999999538e+00,-1.578932999999999964e+01,-1.578932999999999920e+00,4.736798999999999538e+00,6.315732000000000568e+00,-1.894719599999999815e+01,-2.052612899999999740e+01
-1.421039699999999861e+01,-4.736798999999999538e+00,7.894664999999998045e+00,-1.421039700000000039e+01,-1.578932999999999964e+01,-1.263146399999999936e+01,7.894665000000000710e+00
-1.578932999999999964e+01,-1.105253100000000011e+01,7.894664999999999822e+00,-3.157865999999999840e+00,-6.315732000000000568e+00,-1.263146400000000114e+01,-2.210506200000000021e+01
1.578932999999999920e+00,-4.736799000000000426e+00,-6.315731999999999680e+00,-4.736799000000000426e+00,3.157866000000000284e+00,-3.157865999999999840e+00,-1.578932999999997477e+00
-1.578932999999999964e+01,1.736826299999999890e+01,3.157866000000000284e+00,-1.263146399999999936e+01,-6.315731999999997903e+00,-7.894664999999999822e+00,-2.684186099999999797e+01
-1.105253100000000011e+01,-1.105253099999999833e+01,-7.894664999999999822e+00,-3.157865999999999840e+00,9.473597999999999075e+00,-1.578932999999999920e+00,-1.578932999999999964e+01
6.315731999999997903e+00,-7.894664999999999822e+00,3.157866000000000284e+00,-7.894664999999998933e+00,6.315731999999999680e+00,-6.315731999999999680e+00,7.894665000000000710e+00
6.315731999999999680e+00,-6.315732000000000568e+00,-9.473598000000000852e+00,-1.894719599999999815e+01,1.421039699999999861e+01,1.578933000000000142e+00,-7.894664999999999822e+00
